from,to,title,group,value
32,316,ScienceFiles,massnahmen,1
317,316,ScienceFiles,asymptomatisch,1
15,318,Nordkurier,Recht,2
43,318,Nordkurier,Widerstand,2
37,318,Nordkurier,Politik,2
162,318,Nordkurier,polizei,1
15,319,Wochenblick,Recht,2
2,319,Wochenblick,Impfung,2
43,319,Wochenblick,Widerstand,2
116,319,Wochenblick,impfpass,1
15,320,ScienceFiles,Recht,2
2,320,ScienceFiles,Impfung,2
66,320,ScienceFiles,impfzwang,1
56,320,ScienceFiles,kind,1
321,320,ScienceFiles,menschenrechte,1
21,322,NZZ,Mensch,2
55,322,NZZ,Medizin,2
55,323,Epoch Times,Medizin,2
27,323,Epoch Times,Zahlen,2
7,323,Epoch Times,sterblichkeit,1
32,323,Epoch Times,massnahmen,1
21,324,Wochenblick,Mensch,2
44,324,Wochenblick,kollateralschäden,1
10,325,Aletheia,Wissenschaft,2
43,325,Aletheia,Widerstand,2
326,325,Aletheia,aletheia,1
38,325,Aletheia,bundesrat,1
2,327,Wochenblick,Impfung,2
10,327,Wochenblick,Wissenschaft,2
19,327,Wochenblick,pei,1
4,327,Wochenblick,impf-nebenwirkungen,1
2,328,Corona Transition,Impfung,2
3,328,Corona Transition,mit oder an impfung gestorben,1
41,328,Corona Transition,biontech,1
15,329,Corona Transition,Recht,2
109,329,Corona Transition,willkür,1
37,330,RT DE,Politik,2
27,330,RT DE,Zahlen,2
32,330,RT DE,massnahmen,1
21,331,Die Ostschweiz,Mensch,2
22,331,Die Ostschweiz,manipulation,1
15,332,2020 News,Recht,2
79,333,tp - Science & Technology,Gesundheit,2
35,333,tp - Science & Technology,immunität,1
15,334,Wochenblick,Recht,2
27,334,Wochenblick,Zahlen,2
68,334,Wochenblick,pcr-test,1
2,335,Deutschlandfunk,Impfung,2
62,335,Deutschlandfunk,impf-stopp,1
18,335,Deutschlandfunk,astrazeneca,1
2,336,tp - Science & Technology,Impfung,2
4,336,tp - Science & Technology,impf-nebenwirkungen,1
22,336,tp - Science & Technology,manipulation,1
50,337,tp - Science & Technology,P(l)andemie,2
10,337,tp - Science & Technology,Wissenschaft,2
6,337,tp - Science & Technology,Studie,2
22,337,tp - Science & Technology,manipulation,1
140,337,tp - Science & Technology,angst,1
15,338,Epoch Times,Recht,2
60,338,Epoch Times,Schule,2
56,338,Epoch Times,kind,1
31,338,Epoch Times,maske,1
32,338,Epoch Times,massnahmen,1
55,339,Wochenblick,Medizin,2
43,339,Wochenblick,Widerstand,2
2,339,Wochenblick,Impfung,2
68,339,Wochenblick,pcr-test,1
70,339,Wochenblick,virus-mutation,1
2,340,Epoch Times,Impfung,2
11,340,Epoch Times,who,1
4,340,Epoch Times,impf-nebenwirkungen,1
3,340,Epoch Times,mit oder an impfung gestorben,1
158,340,Epoch Times,stiko,1
2,341,Report24,Impfung,2
3,341,Report24,mit oder an impfung gestorben,1
37,342,Die Welt,Politik,2
60,342,Die Welt,Schule,2
2,342,Die Welt,Impfung,2
56,342,Die Welt,kind,1
15,343,Corona Transition,Recht,2
60,343,Corona Transition,Schule,2
31,343,Corona Transition,maske,1
344,343,Corona Transition,solothurn,1
115,345,Nau,BAG,2
27,345,Nau,Zahlen,2
37,345,Nau,Politik,2
346,345,Nau,r-wert,1
38,345,Nau,bundesrat,1
79,347,tp - Science & Technology,Gesundheit,2
6,347,tp - Science & Technology,Studie,2
35,347,tp - Science & Technology,immunität,1
10,348,Die Ostschweiz,Wissenschaft,2
27,348,Die Ostschweiz,Zahlen,2
244,348,Die Ostschweiz,taskforce,1
2,349,Wochenblick,Impfung,2
35,349,Wochenblick,immunität,1
2,350,Wochenblick,Impfung,2
27,350,Wochenblick,Zahlen,2
3,350,Wochenblick,mit oder an impfung gestorben,1
125,350,Wochenblick,ema,1
2,351,reitschuster,Impfung,2
10,351,reitschuster,Wissenschaft,2
79,351,reitschuster,Gesundheit,2
25,351,reitschuster,geld,1
56,351,reitschuster,kind,1
57,351,reitschuster,jugend,1
2,352,Wochenblick,Impfung,2
4,352,Wochenblick,impf-nebenwirkungen,1
43,353,NZZ,Widerstand,2
37,353,NZZ,Politik,2
8,353,NZZ,lockdown,1
55,354,medinside.ch,Medizin,2
43,354,medinside.ch,Widerstand,2
355,354,medinside.ch,hippokratischer eid,1
2,356,reitschuster,Impfung,2
10,356,reitschuster,Wissenschaft,2
6,356,reitschuster,Studie,2
4,356,reitschuster,impf-nebenwirkungen,1
41,356,reitschuster,biontech,1
15,357,Epoch Times,Recht,2
68,357,Epoch Times,pcr-test,1
10,358,reitschuster,Wissenschaft,2
113,358,reitschuster,zensur,1
79,359,reitschuster,Gesundheit,2
6,359,reitschuster,Studie,2
31,359,reitschuster,maske,1
22,360,Corona Transition,manipulation,1
2,361,2020 News,Impfung,2
4,361,2020 News,impf-nebenwirkungen,1
3,361,2020 News,mit oder an impfung gestorben,1
2,362,Focus Online,Impfung,2
66,362,Focus Online,impfzwang,1
55,363,Tichys Einblick,Medizin,2
43,363,Tichys Einblick,Widerstand,2
364,363,Tichys Einblick,nocovid,1
8,363,Tichys Einblick,lockdown,1
10,365,Corona Transition,Wissenschaft,2
70,365,Corona Transition,virus-mutation,1
8,365,Corona Transition,lockdown,1
37,366,Die Ostschweiz,Politik,2
2,367,Corona Transition,Impfung,2
233,367,Corona Transition,swissmedic,1
368,367,Corona Transition,johnson & johnson,1
4,367,Corona Transition,impf-nebenwirkungen,1
24,369,Die Ostschweiz,Wirtschaft,2
25,369,Die Ostschweiz,geld,1
115,370,Die Ostschweiz,BAG,2
7,370,Die Ostschweiz,sterblichkeit,1
43,371,linth24,Widerstand,2
372,371,linth24,altdorf,1
55,373,infekt.ch,Medizin,2
2,373,infekt.ch,Impfung,2
35,373,infekt.ch,immunität,1
27,374,Telepolis,Zahlen,2
140,374,Telepolis,angst,1
28,374,Telepolis,rki,1
7,374,Telepolis,sterblichkeit,1
22,374,Telepolis,manipulation,1
27,375,Telepolis,Zahlen,2
7,375,Telepolis,sterblichkeit,1
15,376,Wochenblick,Recht,2
43,376,Wochenblick,Widerstand,2
11,376,Wochenblick,who,1
68,376,Wochenblick,pcr-test,1
28,376,Wochenblick,rki,1
377,376,Wochenblick,nürnberger kodex,1
2,378,Report24,Impfung,2
3,378,Report24,mit oder an impfung gestorben,1
56,378,Report24,kind,1
2,379,ntv,Impfung,2
56,379,ntv,kind,1
41,379,ntv,biontech,1
158,379,ntv,stiko,1
2,380,ScienceFiles,Impfung,2
55,380,ScienceFiles,Medizin,2
56,380,ScienceFiles,kind,1
57,380,ScienceFiles,jugend,1
3,380,ScienceFiles,mit oder an impfung gestorben,1
2,381,ScienceFiles,Impfung,2
6,381,ScienceFiles,Studie,2
98,381,ScienceFiles,spike-protein,1
2,382,Swissmedic,Impfung,2
233,382,Swissmedic,swissmedic,1
4,382,Swissmedic,impf-nebenwirkungen,1
21,383,Unser Mitteleuropa,Mensch,2
2,383,Unser Mitteleuropa,Impfung,2
109,383,Unser Mitteleuropa,willkür,1
141,383,Unser Mitteleuropa,demokratie,1
50,384,multipolar,P(l)andemie,2
22,384,multipolar,manipulation,1
37,385,tagblatt.ch,Politik,2
43,385,tagblatt.ch,Widerstand,2
38,385,tagblatt.ch,bundesrat,1
21,386,Die Ostschweiz,Mensch,2
27,386,Die Ostschweiz,Zahlen,2
7,386,Die Ostschweiz,sterblichkeit,1
27,387,Corona Transition,Zahlen,2
70,387,Corona Transition,virus-mutation,1
2,388,Epoch Times,Impfung,2
3,388,Epoch Times,mit oder an impfung gestorben,1
17,388,Epoch Times,blutgerinnungsstörungen,1
18,388,Epoch Times,astrazeneca,1
2,389,tp - Science & Technology,Impfung,2
6,389,tp - Science & Technology,Studie,2
4,389,tp - Science & Technology,impf-nebenwirkungen,1
3,389,tp - Science & Technology,mit oder an impfung gestorben,1
27,390,tp - Science & Technology,Zahlen,2
70,390,tp - Science & Technology,virus-mutation,1
57,390,tp - Science & Technology,jugend,1
2,391,Wochenblick,Impfung,2
15,391,Wochenblick,Recht,2
22,391,Wochenblick,manipulation,1
27,392,tp - Science & Technology,Zahlen,2
2,392,tp - Science & Technology,Impfung,2
4,392,tp - Science & Technology,impf-nebenwirkungen,1
17,392,tp - Science & Technology,blutgerinnungsstörungen,1
178,392,tp - Science & Technology,moderna,1
41,392,tp - Science & Technology,biontech,1
368,392,tp - Science & Technology,johnson & johnson,1
43,393,tp - Science & Technology,Widerstand,2
2,393,tp - Science & Technology,Impfung,2
116,393,tp - Science & Technology,impfpass,1
2,394,Weltwoche daily,Impfung,2
37,394,Weltwoche daily,Politik,2
38,394,Weltwoche daily,bundesrat,1
141,394,Weltwoche daily,demokratie,1
65,394,Weltwoche daily,grundrechte,1
2,395,RT DE,Impfung,2
3,395,RT DE,mit oder an impfung gestorben,1
4,395,RT DE,impf-nebenwirkungen,1
2,396,reitschuster,Impfung,2
41,396,reitschuster,biontech,1
3,396,reitschuster,mit oder an impfung gestorben,1
27,397,tp - Science & Technology,Zahlen,2
8,397,tp - Science & Technology,lockdown,1
27,398,Corona Transition,Zahlen,2
7,398,Corona Transition,sterblichkeit,1
10,399,reitschuster,Wissenschaft,2
43,399,reitschuster,Widerstand,2
31,399,reitschuster,maske,1
37,400,substack.com,Politik,2
141,400,substack.com,demokratie,1
10,401,RT DE,Wissenschaft,2
32,401,RT DE,massnahmen,1
22,401,RT DE,manipulation,1
21,402,SRF,Mensch,2
56,402,SRF,kind,1
44,402,SRF,kollateralschäden,1
43,403,ntv,Widerstand,2
165,403,ntv,kultur,1
15,404,Wochenblick,Recht,2
43,404,Wochenblick,Widerstand,2
162,404,Wochenblick,polizei,1
2,405,ntv,Impfung,2
4,405,ntv,impf-nebenwirkungen,1
257,405,ntv,herzmuskelentzündung,1
2,406,Die Welt,Impfung,2
368,406,Die Welt,johnson & johnson,1
2,407,Epoch Times,Impfung,2
4,407,Epoch Times,impf-nebenwirkungen,1
3,407,Epoch Times,mit oder an impfung gestorben,1
17,407,Epoch Times,blutgerinnungsstörungen,1
18,407,Epoch Times,astrazeneca,1
62,407,Epoch Times,impf-stopp,1
10,408,Epoch Times,Wissenschaft,2
31,408,Epoch Times,maske,1
27,409,RT DE,Zahlen,2
79,409,RT DE,Gesundheit,2
35,409,RT DE,immunität,1
43,410,Die Welt,Widerstand,2
10,410,Die Welt,Wissenschaft,2
37,410,Die Welt,Politik,2
11,410,Die Welt,who,1
6,411,corona-blog.net,Studie,2
10,411,corona-blog.net,Wissenschaft,2
2,411,corona-blog.net,Impfung,2
98,411,corona-blog.net,spike-protein,1
35,411,corona-blog.net,immunität,1
62,411,corona-blog.net,impf-stopp,1
2,412,Report24,Impfung,2
4,412,Report24,impf-nebenwirkungen,1
43,413,ntv,Widerstand,2
32,413,ntv,massnahmen,1
21,414,Wochenblick,Mensch,2
44,414,Wochenblick,kollateralschäden,1
15,415,Wochenblick,Recht,2
60,415,Wochenblick,Schule,2
183,415,Wochenblick,weimar,1
56,415,Wochenblick,kind,1
31,415,Wochenblick,maske,1
115,416,Weltwoche daily,BAG,2
37,416,Weltwoche daily,Politik,2
70,416,Weltwoche daily,virus-mutation,1
38,416,Weltwoche daily,bundesrat,1
244,416,Weltwoche daily,taskforce,1
31,416,Weltwoche daily,maske,1
22,416,Weltwoche daily,manipulation,1
10,417,infekt.ch,Wissenschaft,2
55,417,infekt.ch,Medizin,2
68,417,infekt.ch,pcr-test,1
10,418,Research Square,Wissenschaft,2
6,418,Research Square,Studie,2
56,418,Research Square,kind,1
31,418,Research Square,maske,1
37,419,linth24,Politik,2
43,419,linth24,Widerstand,2
38,419,linth24,bundesrat,1
420,419,linth24,petition,1
96,421,Deutsches Ärzteblatt,Spital,2
27,421,Deutsches Ärzteblatt,Zahlen,2
2,422,reitschuster,Impfung,2
27,422,reitschuster,Zahlen,2
3,422,reitschuster,mit oder an impfung gestorben,1
4,422,reitschuster,impf-nebenwirkungen,1
43,423,Marty McKay,Widerstand,2
165,423,Marty McKay,kultur,1
55,424,Berliner Zeitung,Medizin,2
31,424,Berliner Zeitung,maske,1
2,425,In$ide Paradeplatz,Impfung,2
66,425,In$ide Paradeplatz,impfzwang,1
65,425,In$ide Paradeplatz,grundrechte,1
2,426,Wochenblick,Impfung,2
41,426,Wochenblick,biontech,1
3,426,Wochenblick,mit oder an impfung gestorben,1
55,427,Tagesanzeiger,Medizin,2
21,428,NachDenkSeiten,Mensch,2
429,428,NachDenkSeiten,covidiot,1
32,428,NachDenkSeiten,massnahmen,1
22,428,NachDenkSeiten,manipulation,1
96,430,Die Welt,Spital,2
27,430,Die Welt,Zahlen,2
431,430,Die Welt,beatmung,1
22,430,Die Welt,manipulation,1
2,432,reitschuster,Impfung,2
3,432,reitschuster,mit oder an impfung gestorben,1
2,433,Corona Transition,Impfung,2
35,433,Corona Transition,immunität,1
2,434,tp - Science & Technology,Impfung,2
57,434,tp - Science & Technology,jugend,1
56,434,tp - Science & Technology,kind,1
37,435,Die Ostschweiz,Politik,2
32,435,Die Ostschweiz,massnahmen,1
38,435,Die Ostschweiz,bundesrat,1
27,436,Tagesanzeiger,Zahlen,2
32,436,Tagesanzeiger,massnahmen,1
8,436,Tagesanzeiger,lockdown,1
37,437,Die Ostschweiz,Politik,2
43,437,Die Ostschweiz,Widerstand,2
38,437,Die Ostschweiz,bundesrat,1
22,437,Die Ostschweiz,manipulation,1
55,438,Wochenblick,Medizin,2
43,438,Wochenblick,Widerstand,2
109,438,Wochenblick,willkür,1
22,438,Wochenblick,manipulation,1
55,439,Die Ostschweiz,Medizin,2
43,439,Die Ostschweiz,Widerstand,2
326,439,Die Ostschweiz,aletheia,1
22,439,Die Ostschweiz,manipulation,1
21,440,Deutschlandfunk,Mensch,2
56,440,Deutschlandfunk,kind,1
44,440,Deutschlandfunk,kollateralschäden,1
15,441,tp - Science & Technology,Recht,2
43,441,tp - Science & Technology,Widerstand,2
43,442,Berliner Zeitung,Widerstand,2
2,442,Berliner Zeitung,Impfung,2
162,442,Berliner Zeitung,polizei,1
18,442,Berliner Zeitung,astrazeneca,1
37,443,Epoch Times,Politik,2
22,443,Epoch Times,manipulation,1
43,444,Rubikon,Widerstand,2
21,444,Rubikon,Mensch,2
56,444,Rubikon,kind,1
44,444,Rubikon,kollateralschäden,1
21,445,NachDenkSeiten,Mensch,2
60,445,NachDenkSeiten,Schule,2
56,445,NachDenkSeiten,kind,1
44,445,NachDenkSeiten,kollateralschäden,1
21,446,Epoch Times,Mensch,2
8,446,Epoch Times,lockdown,1
44,446,Epoch Times,kollateralschäden,1
2,447,RT DE,Impfung,2
4,447,RT DE,impf-nebenwirkungen,1
3,447,RT DE,mit oder an impfung gestorben,1
19,447,RT DE,pei,1
22,447,RT DE,manipulation,1
10,448,tp - Science & Technology,Wissenschaft,2
79,448,tp - Science & Technology,Gesundheit,2
35,448,tp - Science & Technology,immunität,1
2,449,Wochenblick,Impfung,2
70,449,Wochenblick,virus-mutation,1
62,449,Wochenblick,impf-stopp,1
22,450,Tichys Einblick,manipulation,1
140,450,Tichys Einblick,angst,1
2,451,Epoch Times,Impfung,2
35,451,Epoch Times,immunität,1
3,451,Epoch Times,mit oder an impfung gestorben,1
101,452,Wochenblick,Behörde,2
68,452,Wochenblick,pcr-test,1
10,453,ntv,Wissenschaft,2
12,453,ntv,virus-ursprung,1
15,454,Unser Mitteleuropa,Recht,2
22,454,Unser Mitteleuropa,manipulation,1
2,455,Wochenblick,Impfung,2
27,455,Wochenblick,Zahlen,2
3,455,Wochenblick,mit oder an impfung gestorben,1
7,455,Wochenblick,sterblichkeit,1
10,456,Epoch Times,Wissenschaft,2
113,456,Epoch Times,zensur,1
22,456,Epoch Times,manipulation,1
2,457,Wochenblick,Impfung,2
43,457,Wochenblick,Widerstand,2
56,457,Wochenblick,kind,1
15,458,Berliner Zeitung,Recht,2
2,458,Berliner Zeitung,Impfung,2
43,458,Berliner Zeitung,Widerstand,2
165,458,Berliner Zeitung,kultur,1
66,458,Berliner Zeitung,impfzwang,1
37,459,reitschuster,Politik,2
70,459,reitschuster,virus-mutation,1
140,459,reitschuster,angst,1
22,459,reitschuster,manipulation,1
37,460,Kinder-Maskenpetition,Politik,2
43,460,Kinder-Maskenpetition,Widerstand,2
56,460,Kinder-Maskenpetition,kind,1
31,460,Kinder-Maskenpetition,maske,1
420,460,Kinder-Maskenpetition,petition,1
27,461,Die Ostschweiz,Zahlen,2
22,461,Die Ostschweiz,manipulation,1
2,462,tp - Science & Technology,Impfung,2
10,462,tp - Science & Technology,Wissenschaft,2
70,462,tp - Science & Technology,virus-mutation,1
35,462,tp - Science & Technology,immunität,1
2,463,INFOsperber,Impfung,2
6,463,INFOsperber,Studie,2
35,463,INFOsperber,immunität,1
60,464,Die Ostschweiz,Schule,2
15,464,Die Ostschweiz,Recht,2
31,464,Die Ostschweiz,maske,1
56,464,Die Ostschweiz,kind,1
465,464,Die Ostschweiz,zürich,1
27,466,tp - Science & Technology,Zahlen,2
22,466,tp - Science & Technology,manipulation,1
27,467,tp - Science & Technology,Zahlen,2
8,467,tp - Science & Technology,lockdown,1
31,467,tp - Science & Technology,maske,1
2,468,ntv,Impfung,2
41,468,ntv,biontech,1
2,469,Corona Transition,Impfung,2
79,469,Corona Transition,Gesundheit,2
56,469,Corona Transition,kind,1
43,470,Wochenblick,Widerstand,2
55,470,Wochenblick,Medizin,2
25,470,Wochenblick,geld,1
162,471,reitschuster,polizei,1
22,471,reitschuster,manipulation,1
101,472,Die Welt,Behörde,2
77,472,Die Welt,schnelltest,1
37,473,Das Schweizer Parlament,Politik,2
115,473,Das Schweizer Parlament,BAG,2
474,473,Das Schweizer Parlament,parlament,1
475,473,Das Schweizer Parlament,curia vista,1
38,473,Das Schweizer Parlament,bundesrat,1
77,473,Das Schweizer Parlament,schnelltest,1
43,476,linth24,Widerstand,2
60,477,SVP Kanton Zürich,Schule,2
43,477,SVP Kanton Zürich,Widerstand,2
478,477,SVP Kanton Zürich,svp,1
31,477,SVP Kanton Zürich,maske,1
56,477,SVP Kanton Zürich,kind,1
21,479,Die Ostschweiz,Mensch,2
79,479,Die Ostschweiz,Gesundheit,2
140,479,Die Ostschweiz,angst,1
31,479,Die Ostschweiz,maske,1
32,479,Die Ostschweiz,massnahmen,1
10,480,Nau,Wissenschaft,2
43,480,Nau,Widerstand,2
244,480,Nau,taskforce,1
2,481,multipolar,Impfung,2
56,481,multipolar,kind,1
66,481,multipolar,impfzwang,1
2,482,RT DE,Impfung,2
62,482,RT DE,impf-stopp,1
18,482,RT DE,astrazeneca,1
2,483,Report24,Impfung,2
10,483,Report24,Wissenschaft,2
98,483,Report24,spike-protein,1
4,483,Report24,impf-nebenwirkungen,1
6,484,Epoch Times,Studie,2
8,484,Epoch Times,lockdown,1
2,485,Wochenblick,Impfung,2
3,485,Wochenblick,mit oder an impfung gestorben,1
17,485,Wochenblick,blutgerinnungsstörungen,1
18,485,Wochenblick,astrazeneca,1
10,486,Achgut.com,Wissenschaft,2
12,486,Achgut.com,virus-ursprung,1
25,486,Achgut.com,geld,1
22,486,Achgut.com,manipulation,1
22,487,Achgut.com,manipulation,1
2,488,Report24,Impfung,2
35,488,Report24,immunität,1
2,489,Wochenblick,Impfung,2
3,489,Wochenblick,mit oder an impfung gestorben,1
37,490,SVP Schweiz,Politik,2
478,490,SVP Schweiz,svp,1
38,490,SVP Schweiz,bundesrat,1
32,490,SVP Schweiz,massnahmen,1
37,491,Weltwoche daily,Politik,2
244,491,Weltwoche daily,taskforce,1
22,491,Weltwoche daily,manipulation,1
10,492,Corona Transition,Wissenschaft,2
43,492,Corona Transition,Widerstand,2
2,492,Corona Transition,Impfung,2
31,492,Corona Transition,maske,1
6,493,Wochenblick,Studie,2
7,493,Wochenblick,sterblichkeit,1
2,494,RT DE,Impfung,2
3,494,RT DE,mit oder an impfung gestorben,1
15,495,In$ide Paradeplatz,Recht,2
68,495,In$ide Paradeplatz,pcr-test,1
10,496,Die Ostschweiz,Wissenschaft,2
244,496,Die Ostschweiz,taskforce,1
22,496,Die Ostschweiz,manipulation,1
2,497,Corona Transition,Impfung,2
115,497,Corona Transition,BAG,2
57,497,Corona Transition,jugend,1
11,497,Corona Transition,who,1
233,497,Corona Transition,swissmedic,1
10,498,ScienceFiles,Wissenschaft,2
70,498,ScienceFiles,virus-mutation,1
27,499,Focus Online,Zahlen,2
32,499,Focus Online,massnahmen,1
31,499,Focus Online,maske,1
500,499,Focus Online,afrika,1
2,501,Report24,Impfung,2
55,501,Report24,Medizin,2
4,501,Report24,impf-nebenwirkungen,1
3,501,Report24,mit oder an impfung gestorben,1
21,502,Rubikon,Mensch,2
31,502,Rubikon,maske,1
6,503,ScienceFiles,Studie,2
96,503,ScienceFiles,Spital,2
7,503,ScienceFiles,sterblichkeit,1
8,503,ScienceFiles,lockdown,1
2,504,Epoch Times,Impfung,2
3,504,Epoch Times,mit oder an impfung gestorben,1
37,505,tagblatt.ch,Politik,2
115,505,tagblatt.ch,BAG,2
116,505,tagblatt.ch,impfpass,1
2,506,NachDenkSeiten,Impfung,2
3,506,NachDenkSeiten,mit oder an impfung gestorben,1
4,506,NachDenkSeiten,impf-nebenwirkungen,1
2,507,Report24,Impfung,2
56,507,Report24,kind,1
3,507,Report24,mit oder an impfung gestorben,1
4,507,Report24,impf-nebenwirkungen,1
6,508,tp - Science & Technology,Studie,2
10,508,tp - Science & Technology,Wissenschaft,2
12,508,tp - Science & Technology,virus-ursprung,1
27,509,Corona Transition,Zahlen,2
7,509,Corona Transition,sterblichkeit,1
55,510,tp - Science & Technology,Medizin,2
2,510,tp - Science & Technology,Impfung,2
43,510,tp - Science & Technology,Widerstand,2
62,510,tp - Science & Technology,impf-stopp,1
125,510,tp - Science & Technology,ema,1
15,511,Die Ostschweiz,Recht,2
37,511,Die Ostschweiz,Politik,2
113,511,Die Ostschweiz,zensur,1
22,511,Die Ostschweiz,manipulation,1
10,512,Focus Online,Wissenschaft,2
2,512,Focus Online,Impfung,2
27,513,tp - Science & Technology,Zahlen,2
68,513,tp - Science & Technology,pcr-test,1
29,513,tp - Science & Technology,massentest,1
2,514,ScienceFiles,Impfung,2
27,514,ScienceFiles,Zahlen,2
22,514,ScienceFiles,manipulation,1
10,515,Epoch Times,Wissenschaft,2
12,515,Epoch Times,virus-ursprung,1
13,515,Epoch Times,wuhan,1
27,516,ScienceFiles,Zahlen,2
70,516,ScienceFiles,virus-mutation,1
22,516,ScienceFiles,manipulation,1
2,517,ntv,Impfung,2
56,517,ntv,kind,1
178,517,ntv,moderna,1
37,518,NZZ,Politik,2
140,518,NZZ,angst,1
32,518,NZZ,massnahmen,1
2,519,Epoch Times,Impfung,2
56,519,Epoch Times,kind,1
41,519,Epoch Times,biontech,1
2,520,reitschuster,Impfung,2
55,520,reitschuster,Medizin,2
28,520,reitschuster,rki,1
315,520,reitschuster,infektion,1
6,521,tp - Science & Technology,Studie,2
32,521,tp - Science & Technology,massnahmen,1
37,522,Achgut.com,Politik,2
141,522,Achgut.com,demokratie,1
32,522,Achgut.com,massnahmen,1
43,523,Die Ostschweiz,Widerstand,2
24,523,Die Ostschweiz,Wirtschaft,2
8,523,Die Ostschweiz,lockdown,1
24,524,ScienceFiles,Wirtschaft,2
60,524,ScienceFiles,Schule,2
56,524,ScienceFiles,kind,1
25,524,ScienceFiles,geld,1
77,524,ScienceFiles,schnelltest,1
2,525,Wochenblick,Impfung,2
15,525,Wochenblick,Recht,2
21,525,Wochenblick,Mensch,2
60,526,NZZ,Schule,2
37,526,NZZ,Politik,2
31,526,NZZ,maske,1
465,526,NZZ,zürich,1
10,527,Unser Mitteleuropa,Wissenschaft,2
2,527,Unser Mitteleuropa,Impfung,2
315,527,Unser Mitteleuropa,infektion,1
35,527,Unser Mitteleuropa,immunität,1
15,528,ntv,Recht,2
43,528,ntv,Widerstand,2
2,528,ntv,Impfung,2
18,528,ntv,astrazeneca,1
41,528,ntv,biontech,1
10,529,Corona Transition,Wissenschaft,2
317,529,Corona Transition,asymptomatisch,1
2,530,Tichys Einblick,Impfung,2
60,530,Tichys Einblick,Schule,2
4,530,Tichys Einblick,impf-nebenwirkungen,1
18,530,Tichys Einblick,astrazeneca,1
115,531,Corona Transition,BAG,2
27,531,Corona Transition,Zahlen,2
22,531,Corona Transition,manipulation,1
2,532,reitschuster,Impfung,2
10,532,reitschuster,Wissenschaft,2
27,532,reitschuster,Zahlen,2
3,532,reitschuster,mit oder an impfung gestorben,1
2,533,tp - Science & Technology,Impfung,2
4,533,tp - Science & Technology,impf-nebenwirkungen,1
